published_date,title,source,description,link,date_string
2024-05-16,Usman Hamid Sebut Larangan Jurnalisme Investigasi ‘Titipan Pemerintah’,Rmol.id,"Aktivis Hak Asasi Manusia (HAM), Usman Hamid mengaku mendapatkan informasi bahwa RUU Penyiaran yang kontroversi karena melarang jurnalisme investigasi...",https://rmol.id/politik/read/2024/05/16/620685/usman-hamid-sebut-larangan-jurnalisme-investigasi-titipan-pemerintah,16 Mei 2024
2024-05-16,Inilah Pasal-pasal di RUU Penyiaran yang Memicu Persoalan Kebebasan Pers,Tempo.co,"“Penyelesaian sengketa terkait dengan kegiatan jurnalistik Penyiaran dilakukan oleh KPI sesuai dengan ketentuan peraturan perundang-undangan,"" demikian bunyi...",https://www.tempo.co/politik/inilah-pasal-pasal-di-ruu-penyiaran-yang-memicu-persoalan-kebebasan-pers-58438,16 Mei 2024
2024-05-16,"Revisi UU Penyiaran, Youtuber Hingga Tiktoker Wajib Lakukan Verifikasi Konten ke KPI",kontan.co.id,Reporter: Vendy Yhulia Susanto | Editor: Yudho Winarto. KONTAN.CO.ID - JAKARTA. Draf Revisi Undang-Undang (UU) Penyiaran menuai polemik di publik.,https://nasional.kontan.co.id/news/revisi-uu-penyiaran-youtuber-hingga-tiktoker-wajib-lakukan-verifikasi-konten-ke-kpi,16 Mei 2024
2024-05-15,Pelaku Jurnalistik Sebut Isi Draf RUU Penyiaran Kekang Kebebasan Pers,kontan.co.id,Pelaku Jurnalistik Sebut Isi Draf RUU Penyiaran Kekang Kebebasan Pers ... KONTAN.CO.ID - JAKARTA. Draf Rancangan Undang-Undang (RUU) tentang Penyiaran yang baru...,https://nasional.kontan.co.id/news/pelaku-jurnalistik-sebut-isi-draf-ruu-penyiaran-kekang-kebebasan-pers,15 Mei 2024
2024-05-15,Ternyata Ini Alasan Dewan Pers Tolak Draf RUU Penyiaran,YouTube,"MetroTV, Dewan Pers dan seluruh komunitas pers dengan tegas menolak isi draf Rancangan Undang-Undang Penyiaran. #ruupenyiaran #dewanpres #dpr #Metrotv...",https://www.youtube.com/watch?v=4EWdYnV0s24,15 Mei 2024
2024-05-15,RUU Penyiaran dan Sejarah Pemberedelan Pers,Context.id,"Aturan soal izin terbit bagi harian dan majalah kemudian diatur dengan Peraturan Peperti No. 10/1960, yang memuat 19 pasal yang harus disetujui oleh penerbit...",https://context.id/read/2021/ruu-penyiaran-dan-sejarah-pemberedelan-pers,15 Mei 2024
2024-05-15,Polemik RUU Penyiaran: kebebasan pers indonesia terancam?,The Conversation,Partners ... Rancangan revisi Undang-Undang (RUU) Penyiaran mendapat kritik tajam dari masyarakat. Revisi yang awalnya diharapkan akan menciptakan keadilan bagi...,https://theconversation.com/polemik-ruu-penyiaran-kebebasan-pers-indonesia-terancam-230197,15 Mei 2024
2024-05-15,"Merugikan Hak Publik Atas Informasi, Komunitas Pers Ramai-Ramai Tolak Draf RUU Penyiaran",kabarbaik.co,"Kami menolak RUU Penyiaran. Kami menghormati rencana revisi UU Penyiaran, tetapi mempertanyakan UU Pers Nomor 40 Tahun 1999 yang tidak dimasukkan dalam.",https://kabarbaik.co/merugikan-publik-atas-hak-informasi-komunitas-pers-ramai-ramai-tolak-draf-ruu-penyiaran/?pgrelated=8,15 Mei 2024
2024-05-15,"Ditanya Pihak di Balik Polemik RUU Penyiaran, DPR Minta Sabar",IDN Times,"Anggota Komisi I DPR RI, Dave Laksono meminta agar publik, khususnya insan pers besabar sambil mengawal proses RUU Penyiaran yang belakangan menuai po.",https://www.idntimes.com/news/indonesia/ditanya-pihak-di-balik-polemik-ruu-penyiaran-dpr-minta-sabar-00-jkxzp-7h4dxj,15 Mei 2024
2024-05-15,Revisi UU Penyiaran Belum Jadi Perhatian Publik,Kompas.id,"RUU Penyiaran memicu polemik dalam industri penyiaran. Sayangnya, isu ini belum menjadi perhatian luas publik.",https://www.kompas.id/baca/riset/2024/05/15/revisi-uu-penyiaran-belum-jadi-perhatian-publik,15 Mei 2024
2024-05-15,"Tolak Revisi UU Penyiaran, Puluhan Jurnalis Luruk DPRD Kabupaten Pasuruan",Seru.co.id,Puluhan jurnalis yang tergabung dalam Koalisi Jurnalis Pasuruan Raya (KJPR) meluruk kantor DPRD Kabupaten Pasuruan untuk menolak revisi Undang - Undang (UU)...,https://seru.co.id/162010-tolak-revisi-uu-penyiaran-puluhan-jurnalis-luruk-dprd-kabupaten-pasuruan,15 Mei 2024
2024-05-15,Keharusan Serap Masukan Publik dalam Penyusunan RUU Penyiaran,Hukumonline,Keharusan DPR sebagai pihak pengusul dalam penyusunan draf yang memuat pengaturan bidang penyiaran harus melibatkan masyarakat dan pemangku kepentingan lainnya.,https://www.hukumonline.com/berita/a/keharusan-serap-masukan-publik-dalam-penyusunan-ruu-penyiaran-lt6645954476def/,15 Mei 2024
2024-05-15,3 Pasal Krusial di RUU Penyiaran yang Disorot Dewan Pers,SINDOnews Nasional,Dewan Pers menolak draf revisi Rancangan Undang-Undang (RUU) tentang Penyiaran yang dianggap memberangus pers. Dewan Pers menolak draf revisi Rancangan...,https://nasional.sindonews.com/read/1377331/15/3-pasal-krusial-di-ruu-penyiaran-yang-disorot-dewan-pers-1715767548/5,15 Mei 2024
2024-05-15,Dewan Pers: RUU Penyiaran Upaya Kesekian Pemerintah dan DPR Menggembosi Kebebasan Pers,BandungBergerak.id,Alasan masing-masing konstituen yang hadir kurang lebih sama dengan apa yang telah disampaikan oleh Dewan Pers. Mereka menolak dan menganggap RUU Penyiaran ini...,https://bandungbergerak.id/article/detail/1597384/dewan-pers-ruu-penyiaran-upaya-kesekian-pemerintah-dan-dpr-menggembosi-kebebasan-pers,15 Mei 2024
2024-05-15,Mahfud MD Kritik RUU Penyiaran Larang Jurnalisme Investigasi,YouTube,"Mantan Menteri Koordinator Bidang Politik, Hukum, dan Keamanan (Menko Polhukam) Mahfud MD angkat bicara soal Revisi Undang-Undang (RUU) Nomor 32 Tahun 2002...",https://www.youtube.com/watch?v=v21DVgiSvss,15 Mei 2024
2024-05-15,"Kontroversi RUU Penyiaran, Larang Penayangan Eksklusif Jurnalistik Investigasi",YouTube,KOMPAS.TV - Pembahasan soal Rancangan Undang-Undang Penyiaran yang mengatur soal jurnalisme investigasi menjadi kontroversi. Pasalnya aturan ini berpotensi...,https://www.youtube.com/watch?v=BcVbReah1Wo,15 Mei 2024
2024-05-15,RUU Penyiaran Awasi Konten Digital,YouTube,"MetroTV, revisi Undang-Undang penyiaran juga diduga akan mengincar produk-produk kreatif digital. #Metrotv #pers #media #informasi #jurnalis #konten...",https://www.youtube.com/watch?v=iYnd2DW-das,15 Mei 2024
2024-05-15,INFORMASI DIBATASI!? RUU Penyiaran Batasi Kebebasan Pers,YouTube,"MetroTV, draf revisi Undang-Undang penyiaran mendapatkan sorotan tajam dari para pegiat Jurnalistik. Sejumlah pasal dalam revisi kedua Undang-Undang No.",https://www.youtube.com/watch?v=bmf6gMkVBJ0,15 Mei 2024
2024-05-15,"Mahfud: Draf RUU Penyiaran Keblinger, Larang Media Investigasi",IDN Times,"Jakarta, IDN Times - Mantan Menteri Koordinator Bidang Politik, Hukum dan Keamanan, Mahfud MD, mengkritik isi draf Revisi Undang-Undang Penyiaran (RUU...",https://www.idntimes.com/news/indonesia/mahfud-draf-ruu-penyiaran-keblinger-larang-media-investigasi-00-bbwlv-rdv6m0,15 Mei 2024
2024-05-14,Aliansi Jurnalis Independen Minta DPR Tunda RUU Penyiaran dan Libatkan Publik dalam Penyusunannya,NU Online,Aliansi Jurnalis Independen Minta DPR Tunda RUU Penyiaran dan Libatkan Publik dalam Penyusunannya ... Aliansi Jurnalis Independen (AJI) dengan tegas menolak draf...,https://www.nu.or.id/nasional/aliansi-jurnalis-independen-minta-dpr-tunda-ruu-penyiaran-dan-libatkan-publik-dalam-penyusunannya-bOahL,14 Mei 2024
2024-05-14,Draf RUU Penyiaran: Eksploitasi Anak di Bawah 18 Tahun untuk Iklan Dilarang,Kompas.com,"Draf RUU Penyiaran: Eksploitasi Anak di Bawah 18 Tahun untuk Iklan Dilarang ... JAKARTA, KOMPAS.com - Rancangan Undang-Undang (RUU) Penyiaran turut mencantumkan...",https://nasional.kompas.com/read/2024/05/14/15204601/draf-ruu-penyiaran-eksploitasi-anak-di-bawah-18-tahun-untuk-iklan-dilarang,14 Mei 2024
2024-05-14,PRSSNI Soroti Analog Switch Off Radio pada 2028,Rmol.id,"Silang pendapat soal naskah Rancangan Undang-undang (RUU) Penyiaran masih berlanjut. Pasalnya, RUU Penyiaran dipandang sebagai cara membungkam pers secara...",https://rmol.id/politik/read/2024/05/14/620358/prssni-soroti-analog-switch-off-radio-pada-2028,14 Mei 2024
2024-05-14,Dewan Pers Tolak Keras RUU Penyiaran,IDN Times,Dewan Pers menolak revisi RUU Penyiaran karena dianggap mengancam kebebasan pers dan tidak mengintegrasikan kepentingan jurnalistik. Revisi RUU Penyiaran...,https://www.idntimes.com/news/indonesia/dewan-pers-tolak-keras-ruu-penyiaran-00-xvwcc-8xk2zp,14 Mei 2024
2024-05-14,"Poin RUU Penyiaran yang Jadi Sorotan, KPI Bisa Tangani Sengketa Pers",Katadata.co.id,"Pasal 50B draf RUU ini menjelaskan Standar Isi Siaran atau SIS yang menjadi panduan kelayakan isi siaran dan konten siaran. Dalam ayat 2, tertulis 11 konten...",https://katadata.co.id/berita/nasional/6642d775c5566/poin-ruu-penyiaran-yang-jadi-sorotan-kpi-bisa-tangani-sengketa-pers,14 Mei 2024
2024-05-14,Gaya Baru Sensor Media: Larangan Jurnalisme Investigasi,Tempo.co,Revisi Undang-Undang Penyiaran melarang media melakukan jurnalisme investigasi. Gaya baru sensor masyarakat mendapat informasi.,https://www.tempo.co/kolom/ruu-penyiaran-jurnalisme-investigasi-409699,14 Mei 2024
2024-05-14,AJI Sebut Draf Revisi UU Penyiaran Menegosiasikan Jurnalisme Investigasi di Luar Nalar,SINDOnews Nasional,AJI ikut menolak draf revisi UU Penyiaran yang sedang dibahas di DPR. AJI menilai banyak poin yang akan merusak kinerja jurnalis dan produk jurnalistik.,https://nasional.sindonews.com/read/1376873/15/aji-sebut-draf-revisi-uu-penyiaran-menegosiasikan-jurnalisme-investigasi-di-luar-nalar-1715695524,14 Mei 2024
2024-05-14,"Isi Draft RUU Penyiaran 2024, Pasal Apa Saja yang Kontroversi?",Tirto.id,Pasal 51 huruf E juga kontroversial lantaran RUU Penyiaran 2024 mengatur bahwa penyelesaian sengketa jurnalistik dilakukan di pengadilan. Pasal ini juga tumpang...,https://tirto.id/isi-draft-ruu-penyiaran-2024-pasal-apa-saja-yang-kontroversi-gYDm,14 Mei 2024
2024-05-14,Dewan Pers Tolak RUU Penyiaran: Bikin Pers Tidak Merdeka!,detikNews,"""Penyelesaian sengketa jurnalistik, di dalam RUU ini dituangkan, penyelesaian itu justru akan dilakukan oleh lembaga yang sebetulnya tidak punya mandat terhadap...",https://news.detik.com/berita/d-7340041/dewan-pers-tolak-ruu-penyiaran-bikin-pers-tidak-merdeka,14 Mei 2024
2024-05-14,Draf RUU Penyiaran: Migrasi Radio Analog ke Digital Maksimal 2028,Kompas.com,"Draf RUU Penyiaran: Migrasi Radio Analog ke Digital Maksimal 2028 ... Ilustrasi siaran radio. Lihat Foto. Ilustrasi siaran radio. JAKARTA, KOMPAS.com - Tenggat...",https://nasional.kompas.com/read/2024/05/14/15140111/draf-ruu-penyiaran-migrasi-radio-analog-ke-digital-maksimal-2028,14 Mei 2024
2024-05-14,PRSSNI Kritisi RUU Penyiaran yang Wajibkan Radio Analog Switch Off dan Digital Terestrial,Suara Surabaya,PRSSNI Kritisi RUU Penyiaran yang Wajibkan Radio Analog Switch Off dan Digital Terestrial ... Persatuan Radio Siaran Swasta Nasional Indonesia (PRSSNI) menilai...,https://www.suarasurabaya.net/kelanakota/2024/prssni-kritisi-ruu-penyiaran-yang-wajibkan-radio-analog-switch-off-dan-digital-terestrial/,14 Mei 2024
2024-05-14,Anggota DPR tak setuju adanya pembatasan di RUU Penyiaran,ANTARA News,"Anggota Komisi I DPR RI TB Hasanuddin mengaku tidak setuju dengan adanya pembatasan dalam Rancangan Undang-Undang tentang penyiaran, khususnya penayangan...",https://mataram.antaranews.com/berita/346158/anggota-dpr-tak-setuju-adanya-pembatasan-di-ruu-penyiaran,14 Mei 2024
2024-05-14,Menyoal Larangan Penayangan Ekslusif Karya Jurnalistik dalam RUU Penyiaran,Hukumonline,"Menurutnya salah satu yang menjadi sorotan publik dalam draf RUU Penyiaran adalah Pasal 50B ayat (2) huruf c yang menyebutkan, “Selain memuat panduan kelayakan...",https://www.hukumonline.com/berita/a/menyoal-larangan-penayangan-ekslusif-karya-jurnalistik-dalam-ruu-penyiaran-lt664436118ecbd/,14 Mei 2024
2024-05-14,"Ancam Kebebasan Pers, RUU Penyiaran Jadi Biang Tak Kredibelnya Media di Indonesia",Harianjogja.com,"Ancam Kebebasan Pers, RUU Penyiaran Jadi Biang Tak Kredibelnya Media di Indonesia ... Harianjogja.com, JAKARTA—Dewan Pers menolak proses Rancangan Undang-Undang (...",https://m.harianjogja.com/news/read/2024/05/14/500/1174501/ancam-kebebasan-pers-ruu-penyiaran-jadi-biang-tak-kredibelnya-media-di-indonesia,14 Mei 2024
2024-05-14,Dewan Pers Tolak Revisi UU Penyiaran karena Melarang Media Investigasi,Kompas.com,"JAKARTA, KOMPAS.com - Dewan Pers menyatakan menolak Revisi Undang-Undang (RUU) Nomor 32 Tahun 2002 tentang Penyiaran yang sedang digodok DPR RI.",https://nasional.kompas.com/read/2024/05/14/18101711/dewan-pers-tolak-revisi-uu-penyiaran-karena-melarang-media-investigasi,14 Mei 2024
2024-05-14,"Dewan Pers Tolak RUU Penyiaran, Begini Alasannya",Holopis,"HOLOPIS.COM, JAKARTA – Ketua Umum Dewan Pers, Ninik Rahayu menyatakan bahwa pihaknya sangat menolak adanya proses Rancangan Undang-Undang atau RUU Penyiaran...",https://holopis.com/news/polhukam/2024/05/14/320588/dewan-pers-tolak-ruu-penyiaran-begini-alasannya/,14 Mei 2024
2024-05-14,Beda Pandangan Menkominfo dan Anggota DPR tentang Larangan Tayangan Jurnalisme Investigasi,Tempo.co,"TEMPO.CO, Jakarta - Draf revisi RUU Penyiaran atau Undang-Undang Nomor 32 Tahun 2002 tentang Penyiaran yang sedang digodog DPR menuai kontroversi.",https://www.tempo.co/ekonomi/beda-pandangan-menkominfo-dan-anggota-dpr-tentang-larangan-tayangan-jurnalisme-investigasi--59260,14 Mei 2024
2024-05-14,🔴LIVE - Respons Dewan Pers soal Polemik Kebebasan Pers pada Draf RUU Penyiaran,YouTube,"Dewan Pers menggelar diskusi menyikapi polemik draf perubahan kedua atas UU No.32 Tahun 2002 tentang Penyiaran atau RUU Penyiaran, Selasa (14/5/2024).",https://www.youtube.com/watch?v=A9lY_2k9ciM,14 Mei 2024
2024-05-14,"Kritik Dewan Pers, PWI, dan AJI terhadap Draf RUU Penyiaran",Tempo.co,"Dalam draf RUU Penyiaran tertanggal 27 Mei 2024, terdapat sejumlah pasal yang dikritik karena berpotensi mengancam kebebasan pers. Pasal-pasal bermasalah dalam...",https://www.tempo.co/hukum/kritik-dewan-pers-pwi-dan-aji-terhadap-draf-ruu-penyiaran-59188,14 Mei 2024
2024-05-13,"Draf RUU Penyiaran: Masa Jabatan Anggota KPI Bertambah, Dewan Kehormatan Bersifat Tetap",Kompas.com,Dalam Pasal 11M ayat (4) draf RUU terbaru disebutkan bahwa pembentukan dewan kehormatan oleh KPI dilakukan paling lambat tiga bulan sejak anggota KPI ditetapkan...,https://nasional.kompas.com/read/2024/05/13/21404561/draf-ruu-penyiaran-masa-jabatan-anggota-kpi-bertambah-dewan-kehormatan,13 Mei 2024
2024-05-13,"Polemik Draf RUU Penyiaran, Kejaksaan Agung dan KPK Sebut Jurnalisme Investigasi Bantu Penegakan Hukum",Tempo.co,Bayu mengatakan DPR mestinya menjadikan Undang-Undang Nomor 40 Tahun 1999 tentang Pers sebagai rujukan utama dalam penyusunan pasal yang mengatur tentang...,https://www.tempo.co/politik/polemik-draf-ruu-penyiaran-kejaksaan-agung-dan-kpk-sebut-jurnalisme-investigasi-bantu-penegakan-hukum-59761,13 Mei 2024
2024-05-13,Mengapa Jurnalisme Investigasi Penting bagi Publik,Tempo.co,Jurnalisme investigasi tak ubahnya laporan masyarakat. Melarang tayangan seperti itu adalah salah kaprah.,https://www.tempo.co/politik/nasib-jurnalisme-investigasi-di-revisi-uu-penyiaran-409824,13 Mei 2024
2024-05-13,Anggota DPR Bersuara soal Draf RUU Penyiaran yang Dinilai Memberangus Pers,detikNews,"Anggota DPR Bersuara soal Draf RUU Penyiaran yang Dinilai Memberangus Pers ... Politisi PKS Sukamta. ... Anggota Komisi I DPR Fraksi PKS, Sukamta, menanggapi draf...",https://news.detik.com/berita/d-7337025/anggota-dpr-bersuara-soal-draf-ruu-penyiaran-yang-dinilai-memberangus-pers,13 Mei 2024
2024-05-13,Penayangan Eksklusif Jurnalistik Investigasi Dilarang dalam Draf RUU Penyiaran,Kompas.com,More videos from · teguran tertulis; · pemindahan jam tayang; · pengurangan durasi Isi Siaran dan Konten Siaran yang bermasalah; · pengaturan penggantian judul...,https://nasional.kompas.com/read/2024/05/13/17490411/penayangan-eksklusif-jurnalistik-investigasi-dilarang-dalam-draf-ruu?page=all,13 Mei 2024
2024-05-13,Revisi UU Penyiaran yang Mengancam Kebebasan Pers,Tempo.co,Revisi Undang-Undang Penyiaran menuai kritik. Sorotan utamanya adalah soal larangan tayangan eksklusif jurnalistik investigasi.,https://www.tempo.co/politik/revisi-uu-penyiaran-dan-kebebasan-pers-409800,13 Mei 2024
2024-05-13,Kritik untuk RUU Penyiaran yang Dinilai Memberangus Pers,detikNews,"Dia mengkritik adanya aturan bahwa Komisi Penyiaran Indonesia (KPI) dapat menyelesaikan sengketa jurnalistik. ""Sebagai contoh, Pasal 8A huruf q dalam RUU yang...",https://news.detik.com/berita/d-7336681/kritik-untuk-ruu-penyiaran-yang-dinilai-memberangus-pers,13 Mei 2024
2024-05-13,Jokowi Sengaja Beri Dampak Negatif ke Prabowo-Gibran Melalui RUU Penyiaran,Gelora News,GELORA.CO - Pemerintah dan legislatif era Presiden Joko Widodo dianggap sengaja membuat kebijakan yang memberi dampak negatif bagi kepemimpinan Prabowo...,https://www.gelora.co/2024/05/jokowi-sengaja-beri-dampak-negatif-ke.html,13 Mei 2024
2024-05-13,Draf RUU Penyiaran Atur Penggabungan RRI dan TVRI.,RRI.co.id,"Menurut RUU itu, terdapat penambahan atau penyisipan 3 pasal antara Pasal 15 dan Pasal 16. ""Pasal 15A (1) Peningkatan kualitas kelembagaan LPP dilakukan dengan...",https://www.rri.co.id/daerah/693350/draf-ruu-penyiaran-atur-penggabungan-rri-dan-tvri,13 Mei 2024
2024-05-13,"Jurnalistik Investigasi Bakal Dilarang Tayang di Indonesia, Benarkah?",CXO Media,"RUU Penyiaran terbaru memang menimbulkan kontroversi di tengah pembuatannya, dan dinilai mengancam jurnalistik investigasi.",https://www.cxomedia.id/general-knowledge/20240513143901-55-180350/jurnalistik-investigasi-bakal-dilarang-tayang-di-indonesia-benarkah,13 Mei 2024
2024-05-13,Draf RUU Penyiaran Mengancam Pers,YouTube,"MetroTV, DRAF rancangan revisi Undang-Undang Penyiaran menuai kritik keras dari publik, terutama para pegiat dan pelakon jurnalistik.",https://www.youtube.com/watch?v=b1QT-dSoSN8,13 Mei 2024
2024-05-13,Editorial Malam - Draf RUU Penyiaran Mengancam Pers,YouTube,"MetroTV, DRAF rancangan revisi Undang-Undang Penyiaran menuai kritik keras dari publik, terutama para pegiat dan pelakon jurnalistik.",https://www.youtube.com/watch?v=d8fr4qOBQ74,13 Mei 2024
2024-05-12,"Poin-poin RUU Penyiaran Kontroversial, Larang Tayangan Investigasi",IDN Times,Draf Rancangan Undang-Undang (RUU) Nomor 32 Tahun 2022 Tentang Penyiaran saat ini sedang bergulir di DPR RI. Ini sejumlah poin kontroversial.,https://www.idntimes.com/news/indonesia/poin-poin-ruu-penyiaran-kontroversial-larang-tayangan-investigasi-00-481xk-29fdv9,12 Mei 2024
2024-05-12,"Kritik Revisi UU Penyiaran, Dewan Pers: Jangan Batasi Kebebasan Pers",KBR ID,Ketua Komisi Pengaduan dan Penegakan Etika Dewan Pers Yadi Hendriana mengatakan revisi undang-undang tersebut hanya akan mempersulit dan membatasi ruang...,https://kbr.id/berita/nasional/kritik-revisi-uu-penyiaran-dewan-pers-jangan-batasi-kebebasan-pers,12 Mei 2024
2024-05-11,Alasan DPR Muat Pasal Pelarangan Siaran Eksklusif Jurnalisme Investigasi dalam Draf RUU Penyiaran,Tempo.co,"Seorang jurnalis dan tim yang melakukan kegiatan jurnalisme investigasi, menurut Yadi, bekerja dengan berdasarkan pada Undang-Undang Pers. Karena itu, kata dia,...",https://www.tempo.co/politik/alasan-dpr-muat-pasal-pelarangan-siaran-eksklusif-jurnalisme-investigasi-dalam-draf-ruu-penyiaran-60139,11 Mei 2024
2024-05-11,"RUU Penyiaran Bungkam Pers, Larangan Penayangan Jurnalistik Investigasi",MediaBanten.Com,"RUU Penyiaran Bungkam Pers, Larangan Penayangan Jurnalistik Investigasi ... Draf Rancangan Undang-Undang (RUU) Penyiaran yang tersebar di masyarakat mendapat...",https://mediabanten.com/ruu-penyiaran-bungkam-pers-larangan-penayangan-jurnalistik-investigasi/,11 Mei 2024
2024-05-11,AJI Nilai Ada Pasal Bungkam Pers dalam Draft RUU Penyiaran,GoRiau.com,"Bayu mengingatkan, DPR seharusnya menjadikan Undang-Undang Nomor 40 Tahun 1999 tentang Pers sebagai rujukan utama dalam penyusunan pasal yang mengatur tentang...",https://www.goriau.com/berita/baca/aji-nilai-ada-pasal-bungkam-pers-dalam-draft-ruu-penyiaran.html,11 Mei 2024
2024-05-11,"Ancam Kebebasan Pers, IJTI Minta Sejumlah Pasal RUU Penyiaran Dicabut",IDN Times,"""Pertanyaan besarnya, mengapa RUU ini melarang televisi menayangkan secara eksklusif karya jurnalistik investigasi? Selama karya tersebut memegang teguh...",https://www.idntimes.com/news/indonesia/ancam-kebebasan-pers-ijti-minta-sejumlah-pasal-ruu-penyiaran-dicabut-00-bbwlv-vjhsbl,11 Mei 2024
2024-05-11,"Draft RUU Penyiaran Larang Konten Jurnalisme Investigasi, Dewan Pers: Tidak Ada Dasarnya",Tempo.co,"Draft RUU Penyiaran Larang Konten Jurnalisme Investigasi, Dewan Pers: Tidak Ada Dasarnya. Dewan Pers kritik pasal dalam draft RUU Penyiaran yang dinilai...",https://www.tempo.co/hukum/draft-ruu-penyiaran-larang-konten-jurnalisme-investigasi-dewan-pers-tidak-ada-dasarnya-60148,11 Mei 2024
2024-05-11,"Draft RUU Penyiaran Larang Penayangan Konten Eksklusif Jurnalisme Investigasi, AJI Sebut Upaya Membungkam Pers",Tempo.co,"Salah satu pasal yang dinilai bermasalah, adalah pasal 56 Ayat (2) butir c. Pasal ini mengatur ihwal pelarangan media menayangkan konten atau siaran eksklusif...",https://www.tempo.co/politik/draft-ruu-penyiaran-larang-penayangan-konten-eksklusif-jurnalisme-investigasi-aji-sebut-upaya-membungkam-pers-60169,11 Mei 2024
